0, C_LOW_TVR_L_POST_SINGLE_GTHALF_M_LTHALF_LV_SAME, 103067, 7119, 18432, 2905, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_NONFULL_M_LTHALF_LV_SAME, 90817, 6471, 17692, 3500, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_LTHALF_M_LTHALF_LV_SAME, 89839, 6605, 17803, 3855, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_GTHALF_M_LTHALF_LV_SAME, 88818, 7189, 18403, 4755, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_NONFULL_M_LTHALF_LV_SAME, 97455, 5970, 17182, 2214, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_LTHALF_M_LTHALF_LV_SAME, 91992, 6510, 17715, 3668, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_GTHALF_M_LTHALF_LV_SAME, 116591, 7137, 18417, 2897, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_NONFULL_M_LTHALF_LV_SAME, 90983, 6472, 17678, 3487, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_LTHALF_M_LTHALF_LV_SAME, 89919, 6603, 17804, 3854, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_GTHALF_M_LTHALF_LV_SAME, 89906, 7194, 18422, 4766, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_NONFULL_M_GTHALF_LV_SAME, 97530, 5946, 17198, 2212, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_LTHALF_M_GTHALF_LV_SAME, 92045, 6517, 17727, 3664, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_GTHALF_M_GTHALF_LV_SAME, 103067, 7119, 18432, 2905, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_NONFULL_M_GTHALF_LV_SAME, 90817, 6471, 17692, 3500, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_LTHALF_M_GTHALF_LV_SAME, 89839, 6605, 17803, 3855, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_GTHALF_M_GTHALF_LV_SAME, 88818, 7189, 18403, 4755, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_NONFULL_M_GTHALF_LV_SAME, 97455, 5970, 17182, 2214, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_LTHALF_M_GTHALF_LV_SAME, 91992, 6510, 17715, 3668, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_GTHALF_M_GTHALF_LV_SAME, 116591, 7137, 18417, 2897, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_NONFULL_M_GTHALF_LV_SAME, 90983, 6472, 17678, 3487, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_LTHALF_M_GTHALF_LV_SAME, 89919, 6603, 17804, 3854, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_GTHALF_M_GTHALF_LV_SAME, 89906, 7194, 18422, 4766, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_NONE_M_NONE_LV_S2NO-LYES, 90627, 7605, 19186, 5412, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_NONFULL_M_NONE_LV_S2NO-LYES, 96426, 6611, 19137, 4377, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
